id,publisher,title,"A: Summary, identifier","A: Summary, title","A: Summary, abstract","A: Summary, publisher","A: Summary, contactPoint","A: Summary, accessRights","A: Summary, group","A: Summary, attributes_with_errors","A: Summary, total_attributes","B: Business, description","B: Business, releaseDate","B: Business, accessRequestCost","B: Business, accessRequestDuration","B: Business, dataController","B: Business, dataProcessor","B: Business, license","B: Business, usageRestriction","B: Business, derivedDatasets","B: Business, linkedDataset","B: Business, attributes_with_errors","B: Business, total_attributes","C: Coverage & Detail, geographicCoverage","C: Coverage & Detail, periodicity","C: Coverage & Detail, datasetEndDate","C: Coverage & Detail, datasetStartDate","C: Coverage & Detail, jurisdiction","C: Coverage & Detail, populationType","C: Coverage & Detail, statisticalPopulation","C: Coverage & Detail, ageBand","C: Coverage & Detail, physicalSampleAvailability","C: Coverage & Detail, keywords","C: Coverage & Detail, attributes_with_errors","C: Coverage & Detail, total_attributes","D: Format & Structure, conformsTo","D: Format & Structure, controlledVocabulary","D: Format & Structure, language","D: Format & Structure, format","D: Format & Structure, fileSize","D: Format & Structure, attributes_with_errors","D: Format & Structure, total_attributes","E: Attribution, creator","E: Attribution, citations","E: Attribution, doi","E: Attribution, attributes_with_errors","E: Attribution, total_attributes","F: Technical Metadata, dataClassesCount","F: Technical Metadata, tableName","F: Technical Metadata, tableDescription","F: Technical Metadata, columnName","F: Technical Metadata, columnDescription","F: Technical Metadata, dataType","F: Technical Metadata, sensitive","F: Technical Metadata, attributes_with_errors","F: Technical Metadata, total_attributes",attributes_with_errors,total_attributes
68eca6a2-7c32-4bea-bcd1-c07dc50ee018,HUBS > BREATHE,Exploring the provision of supportive care for patients with COPD in Malaysia,0,0,0,0,0,1,0,1,7,0,0,1,0,0,0,0,0,0,0,1,10,1,1,0,0,0,0,1,0,0,0,3,10,0,0,1,1,0,2,5,0,0,1,1,3,1,0,0,0,0,0,0,1,7,9,42
6951e949-6aa3-4670-ad05-db8e954b3524,ALLIANCE > TISSUE DIRECTORY,Leeds Breast Research Tissue Bank,0,0,0,0,0,1,0,1,7,0,0,0,1,0,0,0,0,0,0,1,10,1,1,0,0,0,0,1,0,1,0,4,10,1,0,0,0,0,1,5,0,0,1,1,3,1,0,0,0,0,0,0,1,7,9,42
6959639d-5bd2-4b53-918e-8f56784b2870,HUBS > INSIGHT,Moorfields Eye Image Dataset Release 001,0,0,0,0,0,1,0,1,7,0,0,0,1,0,0,0,0,1,1,3,10,1,1,0,0,0,0,0,1,1,0,4,10,1,1,0,0,0,2,5,0,0,1,1,3,0,0,0,0,0,0,1,1,7,12,42
697040c3-b26e-406d-b675-441b32cc1a53,OTHER > Office for National Statistics,Labour Force Survey (Longitudinal),0,0,0,0,0,1,0,1,7,0,0,1,0,1,0,1,0,0,0,3,10,1,1,0,1,1,1,1,0,1,0,7,10,0,0,0,0,0,0,5,1,0,1,2,3,1,0,0,0,0,0,0,1,7,14,42
6983134e-c920-47db-957b-47e873644eb0,ALLIANCE > TISSUE DIRECTORY,Northern Ireland Biobank (NIB),0,0,0,0,0,1,0,1,7,0,0,0,1,0,0,0,0,0,0,1,10,1,1,0,0,0,0,1,0,1,0,4,10,1,0,0,0,0,1,5,0,0,1,1,3,1,0,0,0,0,0,0,1,7,9,42
6a6b33a3-afd6-4f22-ba41-a87beccc3eb1,HUBS > NHS DIGITRIALS,Personal Demographic Service,0,0,0,0,0,0,0,0,7,0,0,1,1,0,0,0,0,0,1,3,10,1,1,0,0,0,1,1,0,0,0,4,10,1,0,0,1,0,2,5,0,0,1,1,3,1,0,0,0,0,0,0,1,7,11,42
6a8066c7-a8f4-44a6-9efd-871b19a3689f,ALLIANCE > CPRD,Systemic Anti-Cancer Treatment (SACT) data for CPRD GOLD,0,0,0,0,0,1,0,1,7,0,0,0,1,1,1,0,0,0,0,3,10,1,1,0,1,1,1,1,0,1,1,8,10,1,0,1,1,0,3,5,1,0,1,2,3,0,0,1,0,0,0,1,2,7,19,42
6b41863d-690e-492e-8034-303d56f12f22,ALLIANCE > RCGP,The Royal College of General Practitioners (RCGP) Research and Surveillance Centre (RSC) primary care sentinel network and database,0,1,0,0,0,1,0,2,7,0,0,0,1,0,0,0,0,1,1,3,10,1,1,0,0,0,0,0,1,1,0,4,10,1,0,0,0,0,1,5,0,0,1,1,3,0,0,1,0,1,0,1,3,7,14,42
6b53f274-c927-4b8f-bcc3-1d85fabf16ee,ALLIANCE > HQIP,National Diabetes Audit - National Diabetes Foot Care Audit clinical dataset,0,0,0,0,0,0,0,0,7,0,0,1,0,1,0,1,0,0,0,3,10,0,1,0,1,0,1,1,0,1,0,5,10,1,0,0,1,0,2,5,1,0,1,2,3,1,0,0,0,0,0,0,1,7,13,42
6bcb3286-01a0-4332-b84c-35037759d6b1,HUBS > DISCOVER NOW,North West London Adult Social Care Data (NWL ASC),0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,1,1,3,10,1,0,0,0,0,0,0,1,1,0,3,10,0,1,0,0,0,1,5,0,0,0,0,3,1,0,0,0,1,0,1,3,7,10,42
6cb4e624-a971-4d73-949e-bc57353e512b,ALLIANCE > DUNDEE,"NHS Tayside A&E, Diagnosis dataset during A&E visit",0,0,0,0,0,0,0,0,7,0,0,1,0,1,0,1,0,0,0,3,10,0,1,0,1,1,1,1,0,1,1,7,10,1,0,1,1,0,3,5,1,0,1,2,3,1,0,0,0,0,0,0,1,7,16,42
6cc463b4-5524-40cc-8190-b484458ad48c,ALLIANCE > NHS DIGITAL,GPES Data for Pandemic Planning and Research (COVID-19),0,0,0,0,0,1,0,1,7,0,0,0,1,0,0,1,0,1,1,4,10,1,1,0,0,0,1,1,0,1,0,5,10,0,1,0,0,0,1,5,0,0,1,1,3,0,0,0,0,0,0,1,1,7,13,42
6d1b9b23-1197-4857-9b17-9e26cb0633e8,ALLIANCE > HQIP,National Joint Registry - Revision Elbow Replacement dataset,0,0,1,0,0,0,0,1,7,0,0,1,0,1,0,1,0,0,0,3,10,0,1,0,1,0,1,1,0,1,0,5,10,1,0,0,1,0,2,5,1,0,1,2,3,1,0,0,0,0,0,0,1,7,14,42
6e1d8f50-f718-4964-9c88-2c80cbaa92b5,ALLIANCE > CPRD,HES Outpatient data for CPRD Aurum,0,0,0,0,0,1,0,1,7,0,0,0,1,1,1,0,0,0,0,3,10,1,1,0,0,0,0,1,1,1,0,5,10,1,1,0,1,0,3,5,0,0,1,1,3,0,0,1,0,0,0,1,2,7,15,42
6e535e7c-0ceb-4666-9361-e75e9c4a97ca,ALLIANCE > TISSUE DIRECTORY,Ethical Tissue - University of Bradford,0,0,0,0,0,1,0,1,7,0,0,0,1,0,0,0,0,0,0,1,10,1,1,0,0,0,0,1,0,1,0,4,10,1,0,0,0,0,1,5,0,0,1,1,3,1,0,0,0,0,0,0,1,7,9,42
6ecc2cb0-3b9b-47fc-9c80-78da44f070ef,ALLIANCE > NIHR BIORESOURCE,Demographic,0,0,0,0,0,1,0,1,7,0,0,0,1,0,0,0,0,0,1,2,10,1,1,0,0,0,0,0,1,1,0,4,10,1,1,0,0,0,2,5,0,0,0,0,3,1,0,0,0,0,0,1,2,7,11,42
6efbc62f-6ebb-4f18-959b-1ec6fd0cc6fb,ALLIANCE > HQIP,Epilepsy 12 - Patient Reported Experience Measure,0,0,0,0,0,0,0,0,7,0,0,1,0,1,0,1,0,0,0,3,10,0,1,0,1,0,1,1,0,1,0,5,10,1,0,0,1,0,2,5,1,0,1,2,3,1,0,0,0,0,0,0,1,7,13,42
6f24a4b8-66ab-4ea7-aa8c-3be3d0b4abf1,ALLIANCE > SAIL,COVID-19 Test results,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,1,2,10,1,1,0,0,0,0,0,0,1,0,3,10,0,1,0,0,0,1,5,0,0,0,0,3,0,0,0,0,0,0,1,1,7,7,42
7038a67d-34ca-4754-a50f-41aa2849db69,ALLIANCE > HQIP,National Joint Registry - Primary Hip Replacement dataset,0,0,0,0,0,0,0,0,7,0,0,0,1,1,0,0,0,0,1,3,10,1,1,0,0,0,0,0,1,1,0,4,10,1,1,0,0,0,2,5,0,0,1,1,3,1,0,0,0,0,0,0,1,7,11,42
72fe91de-b0c0-423a-ad68-bd7067b20ad8,Oxford University Hospitals NHS Foundation Trust,Infoflex Cancer Registry,0,0,0,0,0,1,0,1,7,0,0,1,0,1,0,1,0,0,0,3,10,0,1,0,1,1,1,1,0,1,1,7,10,1,0,1,1,0,3,5,1,0,1,2,3,1,0,0,0,0,0,0,1,7,17,42
736a9d09-83c7-4cfa-ae82-a10b2a69efc8,HUBS > BREATHE,"Prevention, detection, treatment: adult lung disease/cancer in rural Tamil Nadu",0,0,0,0,0,1,0,1,7,0,0,1,0,0,0,0,0,0,0,1,10,1,1,0,0,0,0,0,1,0,0,3,10,0,0,0,1,0,1,5,0,0,1,1,3,1,0,0,0,0,0,0,1,7,8,42
73ba9de7-67fe-4728-b397-bc5fb1d67df1,OTHER > Office for National Statistics,Labour Force Survey (Person),0,0,0,0,0,1,0,1,7,0,0,1,0,1,0,1,0,0,0,3,10,1,1,0,1,1,1,1,0,1,0,7,10,0,0,0,0,0,0,5,1,0,1,2,3,1,0,0,0,0,0,0,1,7,14,42
73f54071-62bf-48f5-8be1-569208b18ab8,NIHR Health Informatics Collaborative Viral Hepatitis Theme,HIC Hepatitis v2,0,0,0,0,0,1,0,1,7,0,1,0,1,0,0,0,0,1,1,4,10,1,1,1,1,1,0,0,1,1,0,7,10,1,1,0,0,0,2,5,0,0,1,1,3,1,0,1,0,0,0,1,3,7,18,42
7480abe4-e073-40ef-882d-217542b5e08e,HUBS > BREATHE,Effects of second-hand smoke on pregnant women: a phenomenological study,0,0,0,0,0,1,0,1,7,0,0,1,0,0,0,0,0,0,0,1,10,1,1,0,0,0,0,1,1,0,0,4,10,0,0,0,1,0,1,5,0,0,0,0,3,1,0,0,0,0,0,0,1,7,8,42
756daeaa-6e47-4269-9df5-477c01cdd271,ALLIANCE > CPRD,CPRD GOLD,0,0,0,0,0,1,0,1,7,0,0,0,1,1,1,0,0,1,1,5,10,1,0,0,0,0,0,1,1,1,0,4,10,1,1,0,0,0,2,5,0,0,1,1,3,0,0,0,0,1,0,1,2,7,15,42
76ec0282-02e0-4fff-b016-76bc6ffcb784,ALLIANCE > HQIP,National Asthma and COPD Audit Programme (NACAP): secondary care workstream – children and young people asthma (organisational),0,1,0,0,0,1,0,2,7,0,0,1,0,1,0,1,0,0,0,3,10,0,1,0,1,0,1,1,0,1,0,5,10,1,0,0,1,0,2,5,1,0,1,2,3,1,0,0,0,0,0,0,1,7,15,42
779b6d54-b923-4416-b74e-917cab30baa9,ALLIANCE > SAIL,Annual District Death Extract,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,1,2,10,1,1,0,0,0,0,0,0,1,0,3,10,0,0,0,0,0,0,5,0,0,0,0,3,1,0,0,0,0,0,1,2,7,7,42
77b5cf84-d4f2-4418-bafa-73306cf2d2b2,ALLIANCE > CPRD,HES Admitted Patient Care data for CPRD GOLD,0,0,0,0,0,1,0,1,7,0,0,0,1,1,1,0,0,0,0,3,10,1,1,0,0,0,0,1,0,1,0,4,10,1,1,0,1,0,3,5,0,0,1,1,3,0,0,1,0,0,0,1,2,7,14,42
78d25670-9d20-4eb7-a79a-f29e53cc981f,ALLIANCE > HQIP,National Audit of Psychosis - Early Intervention Psychosis Audit patient experience survey,0,1,0,0,0,0,0,1,7,0,0,1,0,1,0,1,0,0,0,3,10,0,1,0,1,0,1,1,0,1,0,5,10,1,0,0,1,0,2,5,1,0,1,2,3,1,0,0,0,0,0,0,1,7,14,42
78fe2e13-7f40-406f-a584-04909d0ce060,NHS Digital,Mental Health Minimum Dataset v4.1 (Sensitive) Episodes,0,0,1,0,0,0,0,1,7,0,0,0,1,0,0,0,0,1,1,3,10,1,1,1,1,0,0,1,0,1,1,7,10,1,0,1,1,0,3,5,1,0,1,2,3,1,0,1,0,1,0,1,4,7,20,42
78fee45f-9f03-46b1-be8e-650c54e2c3fa,ALLIANCE > SAIL,Pathology Data from WRRS,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,1,2,10,1,1,0,0,0,0,0,1,0,0,3,10,0,1,0,0,0,1,5,0,0,0,0,3,1,0,0,0,0,0,1,2,7,8,42
79116473-bda2-413c-82ad-ba2b86e5076f,HUBS > BREATHE,EMEP4UK Pollution,0,0,0,0,0,1,0,1,7,0,0,1,0,1,0,1,0,0,0,3,10,1,1,0,0,0,0,1,0,0,0,3,10,1,0,0,1,0,2,5,0,0,1,1,3,1,0,0,0,0,0,0,1,7,11,42
7a0d678a-a341-4643-af33-bfc22f2f4e9c,ALLIANCE > TISSUE DIRECTORY,Daisy Tumour Bank,0,0,0,0,0,1,0,1,7,0,0,0,1,0,0,0,0,0,0,1,10,1,1,0,0,0,0,1,1,1,0,5,10,1,0,0,0,0,1,5,0,0,1,1,3,1,0,0,0,0,0,0,1,7,10,42
7aa02796-787a-42c2-b97e-d008fa77e4b8,NHS Digital,Mental Health & Learning Disabilities Dataset v 1 (Non-Sensitive) Records,0,0,1,0,0,0,0,1,7,0,0,0,1,0,0,0,0,1,1,3,10,1,1,1,1,0,0,1,0,1,1,7,10,1,0,1,1,0,3,5,1,0,1,2,3,1,0,1,0,1,0,1,4,7,20,42
7b002523-ab79-42de-bc93-6c73e3cc2921,ALLIANCE > NHS DIGITAL,Medicines dispensed in Primary Care (NHSBSA data),0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,1,0,1,1,4,10,1,1,0,0,0,1,1,0,1,0,5,10,0,1,0,0,0,1,5,0,0,1,1,3,0,0,0,0,0,0,1,1,7,12,42
7c019a0f-3cb1-4c75-888c-780b1c45eae2,ALLIANCE > Public Health Scotland,SICSAG Episodes (Scottish Intensive Care Audit Group),0,0,0,0,0,1,0,1,7,0,0,1,0,1,0,1,0,0,0,3,10,0,1,0,1,1,1,1,0,1,0,6,10,1,0,1,1,0,3,5,1,0,1,2,3,1,0,0,0,1,0,1,3,7,18,42
7c1fa7b2-2b76-4952-884e-8ef6f845c488,ALLIANCE > TISSUE DIRECTORY,PTCL Biobank,0,0,0,0,0,1,0,1,7,0,0,0,1,0,0,0,0,0,0,1,10,1,1,0,0,0,0,1,1,1,0,5,10,1,0,0,0,0,1,5,0,0,1,1,3,1,0,0,0,0,0,0,1,7,10,42
7c9f9620-8f18-4e2d-bda0-a3a6f46756b6,ALLIANCE > GENOMICS ENGLAND,GENOMICS ENGLAND 100K BIOINFORMATICS DATA,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,1,1,3,10,1,1,0,0,0,0,0,1,0,0,3,10,1,1,0,0,0,2,5,0,0,1,1,3,0,0,1,0,0,0,1,2,7,11,42
7ca98657-037c-43a8-872a-65a0520695e5,ALLIANCE > TISSUE DIRECTORY,Bristol Dental School Saliva Bank,0,0,0,0,0,1,0,1,7,0,0,0,1,0,0,0,0,0,0,1,10,1,1,0,0,0,0,1,0,0,0,3,10,1,0,0,0,0,1,5,0,0,1,1,3,1,0,0,0,0,0,0,1,7,8,42
7d501f79-5d1f-4104-a5b7-d46a97fcde5f,ALLIANCE > BARTS,Somerset Cancer Registry,0,0,0,0,0,1,0,1,7,0,0,1,0,1,0,1,0,0,0,3,10,0,1,0,1,1,1,1,0,1,1,7,10,1,0,1,1,0,3,5,1,0,1,2,3,1,0,0,0,0,0,0,1,7,17,42
7d6785fc-e63a-49f3-822b-ac7d115b388f,ALLIANCE > SAIL,ONS 2011 Census Wales (CENW),0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,1,0,0,1,3,10,1,1,0,0,0,1,1,0,1,0,5,10,0,0,0,0,0,0,5,0,0,0,0,3,0,0,1,0,1,0,1,3,7,11,42
7db1c8bd-8d99-4189-8510-e6bdb0e19219,ALLIANCE > SCOTLAND,National Records of Scotland (NRS) - Births Data,0,0,0,0,0,1,0,1,7,0,0,0,1,0,0,0,0,0,1,2,10,1,1,0,0,0,0,0,0,0,0,2,10,1,0,0,0,0,1,5,0,0,1,1,3,1,0,0,0,0,0,0,1,7,8,42
7dc319da-a16f-4e63-a115-0cba3905a322,ALLIANCE > HQIP,National Asthma and COPD Audit Programme (NACAP): Adult Asthma secondary care clinical dataset,0,1,0,0,0,1,0,2,7,0,0,1,0,1,0,1,0,0,0,3,10,0,1,0,1,0,1,1,0,1,0,5,10,1,0,0,1,0,2,5,1,0,1,2,3,1,0,0,0,0,0,0,1,7,15,42
7f125091-12ba-464d-af7d-9a88179b0b95,ALLIANCE > HQIP,Epilepsy 12 - National organisational audit (service descriptor questionnaire) and Trust profile,0,1,0,0,0,0,0,1,7,0,0,1,0,1,0,1,0,0,0,3,10,0,1,0,1,0,1,1,0,1,0,5,10,1,0,0,1,0,2,5,1,0,1,2,3,1,0,0,0,0,0,0,1,7,14,42
7f23034b-6887-48c0-bbe7-07d099ca9395,HUBS > DISCOVER NOW,North West London Integrated Care Record (NWL ICR),0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,1,1,3,10,1,0,0,0,0,0,0,1,0,0,2,10,0,1,0,0,0,1,5,0,0,0,0,3,0,0,1,0,1,0,1,3,7,9,42
7f55c499-abd9-4f61-ac7e-93a4d15c79a2,ALLIANCE > TISSUE DIRECTORY,UK MND Collections,0,0,0,0,0,1,0,1,7,0,0,0,1,0,0,0,0,0,0,1,10,1,1,0,0,0,0,1,0,1,0,4,10,1,0,0,0,0,1,5,0,0,1,1,3,1,0,0,0,0,0,0,1,7,9,42
7f841dc4-87ed-4048-b06b-1a1e9198b8c1,HUBS > NHS DIGITRIALS,Diagnostic Imaging Dataset,0,0,0,0,0,0,0,0,7,0,0,1,1,0,0,0,0,0,1,3,10,1,1,0,0,0,1,1,1,0,0,5,10,1,0,0,1,0,2,5,0,0,1,1,3,0,0,1,0,0,0,1,2,7,13,42
7fab080b-6e2a-4c82-a5e5-daf99c70662a,ALLIANCE > HQIP,"National Audit of Dementia - spotlight audit on the prescription of psychotropic medication, 2019",0,1,0,0,0,0,0,1,7,0,0,1,0,1,0,1,0,0,0,3,10,0,1,0,1,0,1,1,0,1,0,5,10,1,0,0,1,0,2,5,1,0,1,2,3,1,0,0,0,0,0,0,1,7,14,42
7fe20f78-758d-4449-beb4-ccf98e2d8247,HUBS > BREATHE,Developing Patient and Public Involvement in Research in Malaysia,0,0,0,0,0,1,0,1,7,0,0,1,0,0,0,0,0,0,0,1,10,1,1,0,0,0,0,1,0,0,0,3,10,0,0,0,1,0,1,5,0,0,1,1,3,1,0,0,0,0,0,0,1,7,8,42
8045cbe5-738d-4d30-a360-06acbbace5a9,ALLIANCE > PUBLIC HEALTH ENGLAND,National Cancer Registration Dataset 2018,0,0,0,0,1,1,0,2,7,0,0,0,1,0,0,0,0,1,1,3,10,1,0,0,0,0,0,0,1,0,0,2,10,1,1,0,0,0,2,5,0,0,1,1,3,0,0,0,0,1,0,1,2,7,12,42
81a515f5-5f4d-480e-b5ce-24faa7026c00,ALLIANCE > TISSUE DIRECTORY,National Unified Renal Translational Research Enterprise (NURTuRE),0,0,0,0,0,1,0,1,7,0,0,0,1,0,0,0,0,0,0,1,10,1,1,0,0,0,0,1,1,1,0,5,10,1,0,0,0,0,1,5,0,0,1,1,3,1,0,0,0,0,0,0,1,7,10,42
8226b6fa-d815-4f15-9064-b56beb0fddb1,NHS Digital,Mental Health & Learning Disabilities Dataset v 1 (Sensitive) Episodes,0,0,1,0,0,0,0,1,7,0,0,0,1,0,0,0,0,1,1,3,10,1,1,1,1,0,0,1,0,1,1,7,10,1,0,1,1,0,3,5,1,0,1,2,3,1,0,1,0,1,0,1,4,7,20,42
824a2ef7-d282-495e-b0fc-e25b3a9613c3,ALLIANCE > TISSUE DIRECTORY,TRICON8B,0,0,0,0,0,1,0,1,7,0,0,0,1,0,0,0,0,0,0,1,10,1,1,0,0,0,0,1,1,1,0,5,10,1,0,0,0,0,1,5,0,0,1,1,3,1,0,0,0,0,0,0,1,7,10,42
824e20d9-217a-4028-bb49-91164edcca00,ALLIANCE > SCOTLAND,Maternity Inpatient and Day Case - Scottish Morbidity Record (SMR02),0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,1,2,10,1,1,0,0,0,0,0,0,1,0,3,10,1,1,0,0,0,2,5,0,0,1,1,3,0,0,0,0,0,0,1,1,7,9,42
825fefd4-7529-47be-9d63-4ef0307d681f,ALLIANCE > PUBLIC HEALTH ENGLAND,National Cancer Registration and Analysis Service,0,0,0,0,1,1,0,2,7,0,0,0,1,0,0,0,0,1,1,3,10,1,1,0,0,0,0,0,0,1,0,3,10,1,1,0,0,0,2,5,0,0,1,1,3,0,0,0,0,1,0,1,2,7,13,42
82665c1e-df7f-4136-a05f-0826533149e5,ALLIANCE > HQIP,National Audit of Dementia Round 4 - staff questionnaire,0,0,0,0,0,0,0,0,7,0,0,1,0,1,0,1,0,0,0,3,10,0,1,0,1,0,1,1,0,1,0,5,10,1,0,0,1,0,2,5,1,0,1,2,3,1,0,0,0,0,0,0,1,7,13,42
82ef7d1a-98d8-48b6-9acd-461bf2a399c3,ALLIANCE > TISSUE DIRECTORY,CASPS: A Phase II trial of Cediranib in ASPS patients,0,0,0,0,0,1,0,1,7,0,0,0,1,0,0,0,0,0,0,1,10,1,1,0,0,0,0,1,1,1,0,5,10,1,0,0,0,0,1,5,0,0,1,1,3,1,0,0,0,0,0,0,1,7,10,42
8342e05e-cb12-4d29-ae84-b9b8421cb4f8,ALLIANCE > TISSUE DIRECTORY,Leeds Multidisciplinary Research Tissue Bank,0,0,0,0,0,1,0,1,7,0,0,0,1,0,0,0,0,0,0,1,10,1,1,0,0,0,0,1,0,1,0,4,10,1,0,0,0,0,1,5,0,0,1,1,3,1,0,0,0,0,0,0,1,7,9,42
843062c0-fca0-464f-aa9c-0d4908f40513,ALLIANCE > TISSUE DIRECTORY,UKALL14 Trial,0,0,0,0,0,1,0,1,7,0,0,0,1,0,0,0,0,0,0,1,10,1,1,0,0,0,0,1,0,0,0,3,10,1,0,0,0,0,1,5,0,0,1,1,3,1,0,0,0,0,0,0,1,7,8,42
844f3be0-f50d-4a88-9783-0928ad1c2aad,NIHR Health Informatics Collaborative Cardiovascular Theme,HIC Acute Coronary Syndromes,0,0,0,0,0,1,0,1,7,0,1,0,1,0,0,0,0,1,1,4,10,1,1,1,1,1,0,0,1,1,0,7,10,1,1,0,0,0,2,5,0,0,1,1,3,0,0,1,0,0,0,1,2,7,17,42
84616d8c-336a-485b-9148-af6788efb721,ALLIANCE > TISSUE DIRECTORY,Epilepsy Society Brain and Tissue Bank,0,0,0,0,0,1,0,1,7,0,0,0,1,0,0,0,0,0,0,1,10,1,1,0,0,0,0,1,0,1,0,4,10,1,0,0,0,0,1,5,0,0,1,1,3,1,0,0,0,0,0,0,1,7,9,42
84de0d13-f5bd-4c22-83d3-e1adb00d5a72,Oxford University Hospitals NHS Foundation Trust,CRIS,0,0,0,0,0,1,0,1,7,0,0,1,0,1,0,1,0,0,0,3,10,0,1,0,1,1,1,1,0,1,1,7,10,1,0,1,1,0,3,5,1,0,1,2,3,1,0,0,0,0,0,0,1,7,17,42
851bb11b-fa75-44ee-afe9-948dc7652555,ALLIANCE > CPRD,Cancer registration data for CPRD Aurum,0,0,0,0,0,1,0,1,7,0,0,0,1,1,1,0,0,0,0,3,10,1,1,0,1,1,1,1,0,1,1,8,10,1,0,1,1,0,3,5,1,0,1,2,3,0,0,0,0,1,0,1,2,7,19,42
858c517e-8ce3-4059-9326-d158489e48d1,ALLIANCE > HQIP,National Diabetes Audit - National Diabetes in Pregnancy clinical Audit dataset,0,0,0,0,0,0,0,0,7,0,0,1,0,1,0,1,0,0,0,3,10,0,1,0,1,0,1,1,0,1,0,5,10,1,0,0,1,0,2,5,1,0,1,2,3,1,0,0,0,0,0,0,1,7,13,42
85b25afd-73a6-4455-9098-1f906bc7738d,ALLIANCE > TISSUE DIRECTORY,SCOT translational sample collection,0,0,0,0,0,1,0,1,7,0,0,0,1,0,0,0,0,0,0,1,10,1,1,0,0,0,0,1,1,1,0,5,10,1,1,0,0,0,2,5,0,0,1,1,3,1,0,0,0,0,0,0,1,7,11,42
8625eb42-93df-4d33-875b-e6a93413d7ba,ALLIANCE > CPRD,HES Outpatient data for CPRD GOLD,0,0,0,0,0,1,0,1,7,0,0,0,1,1,1,0,0,0,0,3,10,1,1,0,0,0,0,1,1,1,0,5,10,1,1,0,1,0,3,5,0,0,1,1,3,0,0,1,0,0,0,1,2,7,15,42
868613e0-23cc-4f8a-82da-18984589afd7,HUBS > BREATHE,Children's Health in London and Luton (CHILL),0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,1,10,1,1,0,0,0,0,0,0,0,0,2,10,0,0,0,1,0,1,5,0,0,0,0,3,1,0,0,0,0,0,0,1,7,5,42
86b39921-f0d4-42be-8236-1808c215c06b,ALLIANCE > SCOTLAND,Child Health Systems Programme - 6-8week review,0,0,0,0,0,1,0,1,7,0,0,0,1,0,0,0,0,0,0,1,10,1,1,0,0,0,0,0,0,1,0,3,10,1,0,0,0,0,1,5,0,0,1,1,3,0,0,0,0,0,0,1,1,7,8,42
86d7088b-7a15-4e9a-b2b0-857a67e04650,NHS Digital,HES:Civil Registration (Deaths) bridge,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,1,1,3,10,1,1,1,1,0,0,1,0,1,1,7,10,1,0,1,1,0,3,5,1,0,1,2,3,1,0,1,0,0,0,1,3,7,18,42
87244819-4596-4e5d-baaa-f3fe4eb74b4b,ALLIANCE > CPRD,Death Registration data for CPRD GOLD,0,0,0,0,0,1,0,1,7,0,0,0,1,1,1,0,0,0,0,3,10,1,1,0,1,0,0,1,1,1,0,6,10,1,1,0,1,0,3,5,0,0,1,1,3,1,0,0,0,0,0,1,2,7,16,42
875999d5-f5ed-4136-ac20-b20f1abe27dd,ALLIANCE > HQIP,National Early Inflammatory Arthritis Audit - clinical dataset,0,0,0,0,0,1,0,1,7,0,0,1,0,1,0,1,0,0,0,3,10,0,1,0,1,0,1,1,0,1,0,5,10,1,0,0,1,0,2,5,1,0,1,2,3,1,0,0,0,0,0,0,1,7,14,42
8783d7d2-2b89-44cc-bbc6-645e5483e2fe,ALLIANCE > NIHR BIORESOURCE,NHS Trust data,0,0,0,0,0,1,0,1,7,0,0,1,0,1,0,1,0,0,0,3,10,0,1,0,1,0,1,1,0,1,0,5,10,1,0,0,1,0,2,5,1,0,1,2,3,1,0,0,0,0,0,0,1,7,14,42
8799e97b-bf13-407b-93bd-e96c8c4eb75f,ALLIANCE > HBS,Admissions & Discharges,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,1,0,1,1,4,10,1,1,0,0,0,1,1,0,1,0,5,10,0,0,0,1,0,1,5,0,0,1,1,3,0,0,0,0,0,0,1,1,7,12,42
8881192f-ffdf-4917-be80-e7daab9a0ca2,ALLIANCE > CYSTIC FIBROSIS,Cystic Fibrosis Patient CFQ-R,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,1,2,10,1,0,0,0,0,0,0,1,1,0,3,10,1,1,0,0,0,2,5,0,0,0,0,3,1,0,1,0,1,0,1,4,7,11,42
895e5c2f-e484-4d08-91c6-35ac2f85c231,NHS Digital,Mental Health Minimum Dataset v2.6 (Non-Sensitive),0,0,1,0,0,0,0,1,7,0,0,0,1,0,0,0,0,1,1,3,10,1,1,1,1,0,0,1,0,1,1,7,10,1,0,1,1,0,3,5,1,0,1,2,3,1,0,1,0,1,0,1,4,7,20,42
