minMultiplicity,label,domainType,maxMultiplicity,description,dataTypeLabel,id,dataClass,aliases,dataModel,dataType
,DateModified,DataElement,,When was the record modified?,datetime,db81237f-4c64-4b1d-95a1-23aa015eba1e,7092e4ec-d984-4376-8ee0-4d2133219c43,,b765d514-1642-4762-a521-73463c977094,PrimitiveType
,HospitalType,DataElement,,"Is the hospital treating, referring or other?",int,8cb22761-4dc9-483d-b3b0-66118242e917,7092e4ec-d984-4376-8ee0-4d2133219c43,,b765d514-1642-4762-a521-73463c977094,PrimitiveType
,DateCreated,DataElement,,When was the record created?,datetime,1b8f251a-6f22-4f09-95a7-d92d597bfbe4,7092e4ec-d984-4376-8ee0-4d2133219c43,,b765d514-1642-4762-a521-73463c977094,PrimitiveType
,YCTR_ID,DataElement,,In house identifier,nvarchar(255),0548a28e-ead6-436d-9fcd-3fc24d01a160,7092e4ec-d984-4376-8ee0-4d2133219c43,,b765d514-1642-4762-a521-73463c977094,PrimitiveType
,CONSID,DataElement,,"""""",nvarchar(255),5319642f-00ca-4b93-a532-5978b5ba5cb6,7092e4ec-d984-4376-8ee0-4d2133219c43,,b765d514-1642-4762-a521-73463c977094,PrimitiveType
,YCTR_ID,DataElement,,In house identifier,nvarchar(7),91e1c523-0c3f-4282-be93-e8ecb2380fed,037ad470-d0b8-4c6e-9a87-21f4f5c6a0e7,,b765d514-1642-4762-a521-73463c977094,PrimitiveType
,SHA,DataElement,,"""""",nvarchar(6),273e39ee-535e-4e43-9e80-4481e5a8f3fb,037ad470-d0b8-4c6e-9a87-21f4f5c6a0e7,,b765d514-1642-4762-a521-73463c977094,PrimitiveType
,Postcode,DataElement,,Patient postcode,nvarchar(50),312575b2-e491-4412-9cd6-d469b392b52f,037ad470-d0b8-4c6e-9a87-21f4f5c6a0e7,,b765d514-1642-4762-a521-73463c977094,PrimitiveType
,DateCreated,DataElement,,When was the address created,datetime,a77794fd-08cc-45da-8f6e-0fdb950914b8,037ad470-d0b8-4c6e-9a87-21f4f5c6a0e7,,b765d514-1642-4762-a521-73463c977094,PrimitiveType
,Address04,DataElement,,"""""",varchar(255),d9eeb518-c834-454d-aa46-9bd62bcea16c,037ad470-d0b8-4c6e-9a87-21f4f5c6a0e7,,b765d514-1642-4762-a521-73463c977094,PrimitiveType
,IMPUTED,DataElement,,Is the address imputed?,nvarchar(50),56bfc373-291e-4fb9-a8ad-1e851f526785,037ad470-d0b8-4c6e-9a87-21f4f5c6a0e7,,b765d514-1642-4762-a521-73463c977094,PrimitiveType
,AddressId,DataElement,,In house identifier,int,4ba5ff62-ff96-4a76-91e8-0a0f4388b655,037ad470-d0b8-4c6e-9a87-21f4f5c6a0e7,,b765d514-1642-4762-a521-73463c977094,PrimitiveType
,SASCODE,DataElement,,NSPD info,nvarchar(50),a44e12c4-9062-4a19-957b-d31479427bd2,037ad470-d0b8-4c6e-9a87-21f4f5c6a0e7,,b765d514-1642-4762-a521-73463c977094,PrimitiveType
,FYRHA,DataElement,,"""""",int,da3ff84f-1d4d-46dd-bc20-c1b25f7d3404,037ad470-d0b8-4c6e-9a87-21f4f5c6a0e7,,b765d514-1642-4762-a521-73463c977094,PrimitiveType
,Address05,DataElement,,"""""",varchar(255),04109dcc-221b-4661-ad6d-da2e4681f3f6,037ad470-d0b8-4c6e-9a87-21f4f5c6a0e7,,b765d514-1642-4762-a521-73463c977094,PrimitiveType
,TRIAL,DataElement,,Is the patient on a trial?,nvarchar(50),39700391-2aca-42ca-9669-85c20d1207e2,b6df84cd-eaf1-4b9b-9584-c5396f37a33a,,b765d514-1642-4762-a521-73463c977094,PrimitiveType
,IsTreated,DataElement,,Has the patient had treatment?,bit,f3ea8372-caf8-42ba-9d0d-69b52644d810,b6df84cd-eaf1-4b9b-9584-c5396f37a33a,,b765d514-1642-4762-a521-73463c977094,PrimitiveType
,DateStarted,DataElement,,When was treatment started?,datetime,94543132-6e43-4b53-9cdf-c94e523e8ca6,b6df84cd-eaf1-4b9b-9584-c5396f37a33a,,b765d514-1642-4762-a521-73463c977094,PrimitiveType
,TrialArm,DataElement,,What is the trial arm?,nvarchar(25),752137b8-eceb-473b-80c3-e98c447f3030,b6df84cd-eaf1-4b9b-9584-c5396f37a33a,,b765d514-1642-4762-a521-73463c977094,PrimitiveType
,DateCreated,DataElement,,When was record created?,datetime,d783653f-3096-4030-8037-749fb9eae288,b6df84cd-eaf1-4b9b-9584-c5396f37a33a,,b765d514-1642-4762-a521-73463c977094,PrimitiveType
,DateModified,DataElement,,When was record modified?,datetime,07877d52-a765-4e0a-b0ab-00db43da192a,b6df84cd-eaf1-4b9b-9584-c5396f37a33a,,b765d514-1642-4762-a521-73463c977094,PrimitiveType
,PatientId,DataElement,,In house identifier,int,ff9cd318-4d64-401a-a3d5-ef59bb85ee53,b6df84cd-eaf1-4b9b-9584-c5396f37a33a,,b765d514-1642-4762-a521-73463c977094,PrimitiveType
,ChemotherapyId,DataElement,,In house identifier,int,efc2975e-f3c7-43d0-94d3-6af8e8d9ca9c,b6df84cd-eaf1-4b9b-9584-c5396f37a33a,,b765d514-1642-4762-a521-73463c977094,PrimitiveType
,Curative,DataElement,,Is the treatment curative?,nvarchar(1),d8af7250-7707-43da-8105-c5f42370b90f,b6df84cd-eaf1-4b9b-9584-c5396f37a33a,,b765d514-1642-4762-a521-73463c977094,PrimitiveType
,Regimen,DataElement,,Is a chemo regimen used?,nvarchar(255),d38afe44-ceb8-4d3f-9b98-c3e3fc8f545a,b6df84cd-eaf1-4b9b-9584-c5396f37a33a,,b765d514-1642-4762-a521-73463c977094,PrimitiveType
,DateLastSeen,DataElement,,When was patient last seen?,datetime,480e9f33-5e20-445c-9fe6-ec7e13553189,d2e1a72f-5d4f-4ddc-a984-21c411c645c9,,b765d514-1642-4762-a521-73463c977094,PrimitiveType
,FollowUpComments,DataElement,,Free text comments,nvarchar(255),7f353b28-7bad-4f0e-9d1f-ddc1cc56a30f,d2e1a72f-5d4f-4ddc-a984-21c411c645c9,,b765d514-1642-4762-a521-73463c977094,PrimitiveType
,YCTR_ID,DataElement,,In house identifier,nvarchar(255),557be16d-556f-41fe-aebb-a39e4073f0d3,d2e1a72f-5d4f-4ddc-a984-21c411c645c9,,b765d514-1642-4762-a521-73463c977094,PrimitiveType
,IsNotTreated,DataElement,,Is the patient treated?,bit,10480ffd-0a68-411f-8a3f-f753398701c6,d2e1a72f-5d4f-4ddc-a984-21c411c645c9,,b765d514-1642-4762-a521-73463c977094,PrimitiveType
,DateCreated,DataElement,,When was the record created?,datetime,f607146d-2249-4cbc-b44c-eb92bcf0e3e3,d2e1a72f-5d4f-4ddc-a984-21c411c645c9,,b765d514-1642-4762-a521-73463c977094,PrimitiveType
,DateModified,DataElement,,When was the record modified?,datetime,01f8dd97-f73a-404d-962a-3867eff54688,d2e1a72f-5d4f-4ddc-a984-21c411c645c9,,b765d514-1642-4762-a521-73463c977094,PrimitiveType
,ReasonNoTreatment,DataElement,,Why did the patient have no treatment?,nvarchar(50),ef6de58d-523b-40e7-9e65-e559b5515950,d2e1a72f-5d4f-4ddc-a984-21c411c645c9,,b765d514-1642-4762-a521-73463c977094,PrimitiveType
,PostMortem,DataElement,,Was a post mortem performed?,int,695a2522-4585-427a-b31c-69d031ebbe74,578c252b-5421-413f-8262-b4f25f3fafd8,,b765d514-1642-4762-a521-73463c977094,PrimitiveType
,SANGRA_SGSOURCE,DataElement,,"""""",nvarchar(50),bd52701b-fef1-4ad6-a703-c2b43699a34b,578c252b-5421-413f-8262-b4f25f3fafd8,,b765d514-1642-4762-a521-73463c977094,PrimitiveType
,FamilyName,DataElement,,Patient surname,nvarchar(255),0b416281-ce67-4d44-8e7d-ef461202e162,578c252b-5421-413f-8262-b4f25f3fafd8,,b765d514-1642-4762-a521-73463c977094,PrimitiveType
,[UKCCSG NEW],DataElement,,Used to match to other datasets,nvarchar(50),7399ed54-8d03-451c-97e1-499f7868bff2,578c252b-5421-413f-8262-b4f25f3fafd8,,b765d514-1642-4762-a521-73463c977094,PrimitiveType
,TwinId,DataElement,,Does patient have a twin?,int,8b7227e3-24b2-43a1-a7e1-2507f7cc3e75,578c252b-5421-413f-8262-b4f25f3fafd8,,b765d514-1642-4762-a521-73463c977094,PrimitiveType
,SANGRA_SGETHNIC,DataElement,,"""""",nvarchar(50),bf33d4b8-744e-4d48-a9e8-0c2f1fbb3abf,578c252b-5421-413f-8262-b4f25f3fafd8,,b765d514-1642-4762-a521-73463c977094,PrimitiveType
,PreviousNames,DataElement,,Patient previous name,nvarchar(50),3fec40f2-c4c1-4608-80f2-a99d905320f1,578c252b-5421-413f-8262-b4f25f3fafd8,,b765d514-1642-4762-a521-73463c977094,PrimitiveType
,PatientId,DataElement,,In house identifier,int,bffa586f-c7c2-4e36-b3dd-3097e767538c,578c252b-5421-413f-8262-b4f25f3fafd8,,b765d514-1642-4762-a521-73463c977094,PrimitiveType
,[BIRTH ADDRESS],DataElement,,Patient address at birth,nvarchar(50),c8527cf8-1d06-4a91-8892-b52268b1a980,578c252b-5421-413f-8262-b4f25f3fafd8,,b765d514-1642-4762-a521-73463c977094,PrimitiveType
,NhsNumber,DataElement,,Patient NHS number,nvarchar(50),4aed2fcc-99e8-4762-8361-8031ada49721,578c252b-5421-413f-8262-b4f25f3fafd8,,b765d514-1642-4762-a521-73463c977094,PrimitiveType
,ReasonNoTreatment,DataElement,,Why was patient not treated?,varchar(255),66a8467b-5271-48e5-9f28-354ab54391a3,978bd87e-8114-40f6-bb15-52ddbdf4343c,,b765d514-1642-4762-a521-73463c977094,PrimitiveType
,OperationCode,DataElement,,What type of operation was performed?,nvarchar(5),4616f617-b56b-445e-8256-4935bc72a0f3,978bd87e-8114-40f6-bb15-52ddbdf4343c,,b765d514-1642-4762-a521-73463c977094,PrimitiveType
,OperationCodeOPCS46Id,DataElement,,Matches to operation code ID table,int,23f9ecdc-14bc-4bbf-a95b-8846f655b75a,978bd87e-8114-40f6-bb15-52ddbdf4343c,,b765d514-1642-4762-a521-73463c977094,PrimitiveType
,Outcome,DataElement,,What was the outcome?,nvarchar(1),35ae013b-d655-4186-a089-6a384d75d8a5,978bd87e-8114-40f6-bb15-52ddbdf4343c,,b765d514-1642-4762-a521-73463c977094,PrimitiveType
,DateCreated,DataElement,,When was the record created?,datetime,4bc628cf-4ae2-4c93-a188-01bda77eb62b,978bd87e-8114-40f6-bb15-52ddbdf4343c,,b765d514-1642-4762-a521-73463c977094,PrimitiveType
,YCTR_ID,DataElement,,In house identifier,nvarchar(7),c7afbe65-cc12-4e3d-b319-ca79e3c9d884,978bd87e-8114-40f6-bb15-52ddbdf4343c,,b765d514-1642-4762-a521-73463c977094,PrimitiveType
,DateOfOperation,DataElement,,When was the operation?,datetime,1df0a891-8a48-4b15-a0fe-2fcdc3c2a27c,978bd87e-8114-40f6-bb15-52ddbdf4343c,,b765d514-1642-4762-a521-73463c977094,PrimitiveType
,DateModified,DataElement,,When was the record modified?,datetime,b5b9a0fc-03ed-4022-b3d2-6dfbcfff6105,978bd87e-8114-40f6-bb15-52ddbdf4343c,,b765d514-1642-4762-a521-73463c977094,PrimitiveType
,IsTBID,DataElement,,Has patient had total body irratidation?,bit,b724f250-6266-4dd3-b41c-b505808b68b4,efcbeb11-e24d-4683-8b49-bff6f75aa56a,,b765d514-1642-4762-a521-73463c977094,PrimitiveType
,IsCompleted,DataElement,,Is the treatment completed?,nvarchar(1),a967f91a-8890-44f0-8251-7c14dc7402d3,efcbeb11-e24d-4683-8b49-bff6f75aa56a,,b765d514-1642-4762-a521-73463c977094,PrimitiveType
,YCTR_ID,DataElement,,In house identifier,nvarchar(7),af2fca60-0cb9-49f4-a745-b6476431ad5a,efcbeb11-e24d-4683-8b49-bff6f75aa56a,,b765d514-1642-4762-a521-73463c977094,PrimitiveType
,DateStart,DataElement,,When did the treatment start?,datetime,dca6916c-2915-4581-850f-4ae52d1046ab,efcbeb11-e24d-4683-8b49-bff6f75aa56a,,b765d514-1642-4762-a521-73463c977094,PrimitiveType
,TotalMedianDose,DataElement,,Median dose,nvarchar(5),f86f3365-c584-4de6-a37a-c66f9766a739,efcbeb11-e24d-4683-8b49-bff6f75aa56a,,b765d514-1642-4762-a521-73463c977094,PrimitiveType
,SITE,DataElement,,What is the site of the therapy?,nvarchar(4),1fd60e34-3116-4f11-a2ed-680fd1ed7e94,efcbeb11-e24d-4683-8b49-bff6f75aa56a,,b765d514-1642-4762-a521-73463c977094,PrimitiveType
,DateModified,DataElement,,When was the record modified?,datetime,03ba3444-862e-4bbb-822b-3c6210119ec2,efcbeb11-e24d-4683-8b49-bff6f75aa56a,,b765d514-1642-4762-a521-73463c977094,PrimitiveType
,SiteIcd03,DataElement,,What is the ICDO3 site for the therapy?,int,3ae9557d-c000-4231-8c7e-c8d6da41cd8e,efcbeb11-e24d-4683-8b49-bff6f75aa56a,,b765d514-1642-4762-a521-73463c977094,PrimitiveType
,DateCreated,DataElement,,When was the record created?,datetime,e4b43f72-6bfb-4b17-96b9-bdd63371c918,efcbeb11-e24d-4683-8b49-bff6f75aa56a,,b765d514-1642-4762-a521-73463c977094,PrimitiveType
,IsIAT,DataElement,,Has patient had iodine ablation therapy?,bit,fa36ba1c-4efd-4e71-8422-bc6295413705,efcbeb11-e24d-4683-8b49-bff6f75aa56a,,b765d514-1642-4762-a521-73463c977094,PrimitiveType
,HoNOS65+ Rating 8 Score,DataElement,,,Number,a2058ad8-64fa-4893-a6c3-9fba88a891de,45f21c73-7566-4547-a14d-1da3d46b4363,['MHD_HONOS65+Rating8_Score'],ba071b0b-5ef4-457b-b194-3a69c2c71a06,PrimitiveType
,HoNOS-CA Rating 6 Score,DataElement,,,Number,e0a902a8-e7e0-445e-801a-2368accdae73,45f21c73-7566-4547-a14d-1da3d46b4363,['MHD_HONOSCARating6_Score'],ba071b0b-5ef4-457b-b194-3a69c2c71a06,PrimitiveType
,Employment Status of the patient,DataElement,,,String,f7032b23-fb79-4b3f-9fc8-f6bb299f5172,45f21c73-7566-4547-a14d-1da3d46b4363,['MHD_Employment_Status'],ba071b0b-5ef4-457b-b194-3a69c2c71a06,PrimitiveType
,IC_Eve_PrimaryDiagnosis,DataElement,,"Cleans primary diagnosis code using these steps; (a) clean code by removing full-stops (HES rule 460).  (b) truncates code, replaces Os with 0s and removes codes shorter than three characters in length. (c) adds X to the end of three character codes, cleans codes with an X in 3rd position and change codes without a match within ICD 10 reference data to end in X. (d) change codes ending in X to 9 if no matching description. (e) class unmatched records as Invalid.",String,17626992-9488-46aa-aaca-8e7a00b6a252,45f21c73-7566-4547-a14d-1da3d46b4363,['IC_Eve_PrimaryDiagnosis'],ba071b0b-5ef4-457b-b194-3a69c2c71a06,PrimitiveType
,SAC Rating C Score,DataElement,,,Number,1bdde6df-4ecd-4c43-91fe-b7a1653dd9e8,45f21c73-7566-4547-a14d-1da3d46b4363,['MHD_SACRatingC_Score'],ba071b0b-5ef4-457b-b194-3a69c2c71a06,PrimitiveType
,HoNOS-SECURE Rating E Score,DataElement,,,Number,ae1a96c8-e008-4531-8c05-dd15c19dc2ed,45f21c73-7566-4547-a14d-1da3d46b4363,['MHD_HONOSSECURERatingE_Score'],ba071b0b-5ef4-457b-b194-3a69c2c71a06,PrimitiveType
,HoNOS-SECURE Rating D Score,DataElement,,,Number,c04af4a1-1f5b-4f36-bb29-a2cddade4ff3,45f21c73-7566-4547-a14d-1da3d46b4363,['MHD_HONOSSECURERatingD_Score'],ba071b0b-5ef4-457b-b194-3a69c2c71a06,PrimitiveType
,HoNOS-CA Rating 2 Score,DataElement,,,Number,4fee14fd-03c6-49e3-a2de-4ae58100896e,45f21c73-7566-4547-a14d-1da3d46b4363,['MHD_HONOSCARating2_Score'],ba071b0b-5ef4-457b-b194-3a69c2c71a06,PrimitiveType
,HoNOS65+ Rating 10 Score,DataElement,,,Number,3ceb2bdd-cb27-4c0d-bdb1-fd1fd51b9bc4,45f21c73-7566-4547-a14d-1da3d46b4363,['MHD_HONOS65+Rating10_Score'],ba071b0b-5ef4-457b-b194-3a69c2c71a06,PrimitiveType
,Event ID,DataElement,,Unique ID in the Event file,Number,9e27f224-4a35-4a2c-9083-f7c619e341a9,45f21c73-7566-4547-a14d-1da3d46b4363,['MHD_Event_ID'],ba071b0b-5ef4-457b-b194-3a69c2c71a06,PrimitiveType
,NumResult,DataElement,,Value associated with the read code,decimal,56d5b824-5ae8-49a9-82f5-e4b969fd9691,ac13f64d-7191-4463-bec1-9405a062ff7b,,bc2d2a17-0f36-4cb0-85d3-b54e64460d75,PrimitiveType
,HCP,DataElement,,Identifier assigned to the staff role,varchar (20),6133f28c-5d07-409e-aee2-c9936af130a1,ac13f64d-7191-4463-bec1-9405a062ff7b,,bc2d2a17-0f36-4cb0-85d3-b54e64460d75,PrimitiveType
,EventDate,DataElement,,Date of event,date,f3ee9dd2-d052-4af9-a499-c7622aa93cb4,ac13f64d-7191-4463-bec1-9405a062ff7b,,bc2d2a17-0f36-4cb0-85d3-b54e64460d75,PrimitiveType
,ReadCodePreferredTerm30,DataElement,,Read term as it appears in source file received from supplier. NOTE: this value may vary from the corresponding value in the DimReadCodeV2 table,varchar (30),32606eff-1f88-43ee-bb68-b8305c717bc7,ac13f64d-7191-4463-bec1-9405a062ff7b,,bc2d2a17-0f36-4cb0-85d3-b54e64460d75,PrimitiveType
,RowID,DataElement,,Identifier of row in each file,int,e2cd6f61-face-4f7b-aa19-0ee4d403fb95,ac13f64d-7191-4463-bec1-9405a062ff7b,,bc2d2a17-0f36-4cb0-85d3-b54e64460d75,PrimitiveType
,RecordedDate,DataElement,,Date event was recorded,date,bee6ba3b-60e1-4538-8013-a44044e65574,ac13f64d-7191-4463-bec1-9405a062ff7b,,bc2d2a17-0f36-4cb0-85d3-b54e64460d75,PrimitiveType
,EncounterTypeCode,DataElement,,Encounter Type,varchar (50),dac74f21-39d1-493d-bc04-9c5f7fc24dfb,ac13f64d-7191-4463-bec1-9405a062ff7b,,bc2d2a17-0f36-4cb0-85d3-b54e64460d75,PrimitiveType
,ReadCodeV2,DataElement,,Read code,char,d36fa67a-ac51-44a8-98ad-d7a3b096b968,ac13f64d-7191-4463-bec1-9405a062ff7b,,bc2d2a17-0f36-4cb0-85d3-b54e64460d75,PrimitiveType
,NHSOrganisationName,DataElement,,NHS organisation name,varchar (100),d4286523-7a43-46ee-a958-ba876206bd91,ac13f64d-7191-4463-bec1-9405a062ff7b,,bc2d2a17-0f36-4cb0-85d3-b54e64460d75,PrimitiveType
,GP_EventKey,DataElement,,Identifier for each distinct event,int,dd91b6d1-192e-417a-8b6a-2342072ce529,ac13f64d-7191-4463-bec1-9405a062ff7b,,bc2d2a17-0f36-4cb0-85d3-b54e64460d75,PrimitiveType
,imd2004_10,DataElement,,"IMD 2004 decile (1=LEAST deprived,…, 10=MOST deprived)",integer: 2,8bc0f888-3b65-4368-987b-d2a858ffd054,5a326ab2-13a8-4adf-bb20-87d837e06b43,,bc6ae5bc-7175-49e2-b093-337dde427736,PrimitiveType
,imd2004_5,DataElement,,"IMD 2004 quintile (1=LEAST deprived,…, 5=MOST deprived)",integer: 1,5ef88cdd-4a18-47be-b24e-ce6f349897c3,5a326ab2-13a8-4adf-bb20-87d837e06b43,,bc6ae5bc-7175-49e2-b093-337dde427736,PrimitiveType
,imd2004_20,DataElement,,"IMD 2004 ‘twentile’ (1=LEAST deprived,…, 20=MOST deprived)",integer: 2,89ba73fc-ab54-46d6-9371-e930ea2255eb,5a326ab2-13a8-4adf-bb20-87d837e06b43,,bc6ae5bc-7175-49e2-b093-337dde427736,PrimitiveType
,patid,DataElement,,The encrypted unique key given to a patient in CPRD GOLD or CPRD Aurum [primary key],integer: 20,94f02d9d-fd5f-45d7-b188-5e825117a97f,5a326ab2-13a8-4adf-bb20-87d837e06b43,,bc6ae5bc-7175-49e2-b093-337dde427736,PrimitiveType
,pracid,DataElement,,The encrypted unique key given to a practice in CPRD GOLD or CPRD Aurum,integer: 5,b9515abc-dad0-41a8-9e45-4a160915f425,5a326ab2-13a8-4adf-bb20-87d837e06b43,,bc6ae5bc-7175-49e2-b093-337dde427736,PrimitiveType
,e2015_access_20,DataElement,,"England: IMD2015 access domain: ‘twentile’ (1=LEAST deprived,…, 20=MOST deprived)",integer: 2,4c6647a3-90c1-4922-a446-30f0d01a69f1,bfc926f6-4e41-4546-9267-f3afb9bc809d,,bc6ae5bc-7175-49e2-b093-337dde427736,PrimitiveType
,e2015_employment_5,DataElement,,"England: IMD2015 employment domain: quintile (1=LEAST deprived,…, 5=MOST deprived)",integer: 1,f6dea593-7af4-4621-874d-b41f689fa732,bfc926f6-4e41-4546-9267-f3afb9bc809d,,bc6ae5bc-7175-49e2-b093-337dde427736,PrimitiveType
,e2015_access_10,DataElement,,"England: IMD2015 access domain: quintile (1=LEAST deprived,…, 10=MOST deprived)",integer: 2,95339bf7-a36b-489f-a5c5-d0cf793bdee7,bfc926f6-4e41-4546-9267-f3afb9bc809d,,bc6ae5bc-7175-49e2-b093-337dde427736,PrimitiveType
,e2015_ environment_20,DataElement,,"England: IMD2015 environment domain: ‘twentile’ (1=LEAST deprived,…, 20=MOST deprived)",integer: 2,5509dfc7-6636-4df2-8f6c-883b3fb8ecd4,bfc926f6-4e41-4546-9267-f3afb9bc809d,,bc6ae5bc-7175-49e2-b093-337dde427736,PrimitiveType
,e2015_education_20,DataElement,,"England: IMD2015 education domain: ‘twentile’ (1=LEAST deprived,…, 20=MOST deprived)",integer: 2,a00c8e6f-f249-4347-9944-c1fcb2072cc2,bfc926f6-4e41-4546-9267-f3afb9bc809d,,bc6ae5bc-7175-49e2-b093-337dde427736,PrimitiveType
,e2015_crime_5,DataElement,,"England: IMD2015 crime domain: quintile (1=LEAST deprived,…, 5=MOST deprived)",integer: 1,c148507a-a304-40b6-9be3-6ba88b5b7f20,bfc926f6-4e41-4546-9267-f3afb9bc809d,,bc6ae5bc-7175-49e2-b093-337dde427736,PrimitiveType
,e2015_crime_20,DataElement,,"England: IMD2015 crime domain: ‘twentile’ (1=LEAST deprived,…, 20=MOST deprived)",integer: 2,1f87cec0-ec2d-47ff-af84-cd9100456d36,bfc926f6-4e41-4546-9267-f3afb9bc809d,,bc6ae5bc-7175-49e2-b093-337dde427736,PrimitiveType
,e2015_education_10,DataElement,,"England: IMD2015 education domain: decile (1=LEAST deprived,…, 10=MOST deprived)",integer: 2,0650d048-d8b6-47f7-a66c-db8f78834f55,bfc926f6-4e41-4546-9267-f3afb9bc809d,,bc6ae5bc-7175-49e2-b093-337dde427736,PrimitiveType
,e2015_access_5,DataElement,,"England: IMD2015 access domain: decile (1=LEAST deprived,…, 5=MOST deprived)",integer: 1,f8b727ae-91e9-459b-b20b-00f0a493d21f,bfc926f6-4e41-4546-9267-f3afb9bc809d,,bc6ae5bc-7175-49e2-b093-337dde427736,PrimitiveType
,patid,DataElement,,The encrypted unique key given to a patient in CPRD GOLD or CPRD Aurum [primary key],integer: 20,3565521b-a52b-463e-b680-c86a0e9982f6,bfc926f6-4e41-4546-9267-f3afb9bc809d,,bc6ae5bc-7175-49e2-b093-337dde427736,PrimitiveType
,patid,DataElement,,The encrypted unique key given to a patient in CPRD GOLD or CPRD Aurum [primary key],integer: 20,1a7200c4-c6c7-423b-b280-ec55ac779908,3a57ad21-945a-4fa1-b020-14cbefce7772,,bc6ae5bc-7175-49e2-b093-337dde427736,PrimitiveType
,pracid,DataElement,,The encrypted unique key given to a practice in CPRD GOLD or CPRD Aurum,integer: 5,204fe339-ea99-419c-913b-926f580184b4,3a57ad21-945a-4fa1-b020-14cbefce7772,,bc6ae5bc-7175-49e2-b093-337dde427736,PrimitiveType
,imd2007_5,DataElement,,"IMD 2007 quintile (1=LEAST deprived,…, 5=MOST deprived)",integer: 1,aa98597e-0e89-4cce-8822-46a2974f7960,3a57ad21-945a-4fa1-b020-14cbefce7772,,bc6ae5bc-7175-49e2-b093-337dde427736,PrimitiveType
,imd2007_10,DataElement,,"IMD 2007 decile (1=LEAST deprived,…, 10=MOST deprived)",integer: 2,cf58857c-8a8e-42ac-a8a3-4c929f65bd90,3a57ad21-945a-4fa1-b020-14cbefce7772,,bc6ae5bc-7175-49e2-b093-337dde427736,PrimitiveType
,imd2007_20,DataElement,,"IMD 2007 ‘twentile’ (1=LEAST deprived,…, 20=MOST deprived)",integer: 2,0f30cd4f-d342-45ba-be21-cd2019d352dd,3a57ad21-945a-4fa1-b020-14cbefce7772,,bc6ae5bc-7175-49e2-b093-337dde427736,PrimitiveType
,imd2015_5,DataElement,,"IMD 2015 quintile (1=LEAST deprived,…, 5=MOST deprived)",integer: 1,ab15cfe1-dff0-4d9a-b69c-17d3647d81c0,b123408f-6565-440e-b60b-80b69a23b7ba,,bc6ae5bc-7175-49e2-b093-337dde427736,PrimitiveType
,patid,DataElement,,The encrypted unique key given to a patient in CPRD GOLD or CPRD Aurum [primary key],integer: 20,45bd594f-a5bd-494c-b596-f673595e19e1,b123408f-6565-440e-b60b-80b69a23b7ba,,bc6ae5bc-7175-49e2-b093-337dde427736,PrimitiveType
,pracid,DataElement,,The encrypted unique key given to a practice in CPRD GOLD or CPRD Aurum,integer: 5,d53d611e-c9cf-43a8-9d32-c4176836767e,b123408f-6565-440e-b60b-80b69a23b7ba,,bc6ae5bc-7175-49e2-b093-337dde427736,PrimitiveType
,imd2015_20,DataElement,,"IMD 2015 ‘twentile’ (1=LEAST deprived,…, 20=MOST deprived)",integer: 2,a598778d-d110-4ede-96fd-2fface670f15,b123408f-6565-440e-b60b-80b69a23b7ba,,bc6ae5bc-7175-49e2-b093-337dde427736,PrimitiveType
,imd2015_10,DataElement,,"IMD 2015 decile (1=LEAST deprived,…, 10=MOST deprived)",integer: 2,ea4bdf90-28b3-43ca-911b-a89305ce1ff6,b123408f-6565-440e-b60b-80b69a23b7ba,,bc6ae5bc-7175-49e2-b093-337dde427736,PrimitiveType
,pracid,DataElement,,The encrypted unique key given to a practice in CPRD GOLD or CPRD Aurum,integer: 5,6112e64a-922a-4b90-a834-93536f43ffc2,d011d038-f07b-4fed-aeb3-c6a271161388,,bc6ae5bc-7175-49e2-b093-337dde427736,PrimitiveType
,carstairs2011_5,DataElement,,"Carstairs 2011 quintile (1=LEAST deprived,…, 5=MOST deprived)",integer: 1,a3cc7700-de53-4f5d-8955-227f5d669b51,d011d038-f07b-4fed-aeb3-c6a271161388,,bc6ae5bc-7175-49e2-b093-337dde427736,PrimitiveType
,patid,DataElement,,The encrypted unique key given to a patient in CPRD GOLD or CPRD Aurum [primary key],integer: 20,be8bdf72-f26c-43db-8cfa-b8fe6da03717,d011d038-f07b-4fed-aeb3-c6a271161388,,bc6ae5bc-7175-49e2-b093-337dde427736,PrimitiveType
,carstairs2011_20,DataElement,,"Carstairs 2011 ‘twentile’ (1=LEAST deprived,…, 20=MOST deprived)",integer: 2,7ef3dba4-d4d7-4f3a-825d-68fdac5b3dc3,d011d038-f07b-4fed-aeb3-c6a271161388,,bc6ae5bc-7175-49e2-b093-337dde427736,PrimitiveType
,carstairs2011_10,DataElement,,"Carstairs 2011 decile (1=LEAST deprived,…, 10=MOST deprived)",integer: 2,8313a5e6-e9d9-408c-a4fe-81301a4b5d5d,d011d038-f07b-4fed-aeb3-c6a271161388,,bc6ae5bc-7175-49e2-b093-337dde427736,PrimitiveType
,patid,DataElement,,The encrypted unique key given to a patient in CPRD GOLD or CPRD Aurum [primary key],integer: 20,5b08c87b-a303-406a-b761-1c976cc93fb0,63f37da6-f6d3-4417-a756-81738873928e,,bc6ae5bc-7175-49e2-b093-337dde427736,PrimitiveType
