0.0.1,0.0.2,0.0.3,0.0.5,0.8.0,1.0.0,10.0.0,11.0.0,12.0.0,13.0.0,14.0.0,15.0.0,16.0.0,17.0.0,18.0.0,2.0.0,3.0.0,4.0.0,5.0.0,6.0.0,7.0.0,8.0.0,9.0.0,abstract,accessRequestCost,accessRequestDuration,accessRights,ageBand,aliases,author,citations,conformsTo,contactPoint,controlledVocabulary,creator,dataClassesCount,dataController,dataElementsCount,dataProcessor,dataType,datasetEndDate,datasetStartDate,derivedDatasets,description,doi,domainType,editable,fileSize,finalised,format,geographicCoverage,group,id,identifier,issued,jurisdiction,keywords,label,language,lastUpdated,latest,license,linkedDataset,maxMultiplicity,minMultiplicity,modified,name,organisation,periodicity,physicalSampleAvailability,pid,populationType,publisher,releaseDate,statisticalPopulation,title,type,url,version
3be205c8-c1a3-4130-bef2-850b2d418169,,,,,f7865653-85d1-4442-b14c-3029f0ca88a5,,,,,,,,,,999b8bb8-b5dd-464e-b14b-b91475ba2bca,86972216-9df3-45c3-880b-0c61647ef886,8a9404f0-5209-4438-8261-b3a0d2d563f5,779b6d54-b923-4416-b74e-917cab30baa9,03db4df3-f482-4bdd-a335-546ffffbeaab,,,,"Register of all deaths relating to Welsh residents, including those that died out of Wales.","Data provision is free from SAIL. Overall project costing depends on the number of people that require access to the SAIL Gateway, the activities that SAIL needs to complete (e.g. loading non-standard datasets), data refreshes, analytical work required, disclosure control process, and special case technological requirements.",2-6 MONTHS,https://saildatabank.com/application-process/,0-150,,,"Szakmany, T. et al. (2019) Risk Factors for 1-Year Mortality and Hospital Utilization Patterns in Critical Care Survivors: A Retrospective, Observational, Population-Based Data Linkage Study 10.1097/CCM.0000000000003424",LOCAL,SAILDatabank@swansea.ac.uk,ICD10,NHS Wales’ Informatics Service (NWIS),1,SAIL Databank,69,SAIL Databank,VARCHAR,2018-12-31,1996-01-01,Not Available,"County and district code of place of death of deceased. These geographies will differ across the UK, based on time. In Wales, this is/was a subdivision of Counties at the time.",In Progress,DataModel,False,"Will vary significantly depending on linked datasets, release version,  variable selection etc",True,SQL database table,Wales,NOT APPLICABLE,3e4cac75-1cf1-4a79-8832-2178ad67d231,ADDE,2020-01-13T14:47:26Z,GB,"Death,SAIL,NCS",Annual District Death Extract,en,,03db4df3-f482-4bdd-a335-546ffffbeaab,"Background Intellectual property introduced by either party shall remain the property of the introducing party. The parties agree that any improvements or modifications to the introducing party’s intellectual property are non-severable and shall remain the introducing party’s property. Intellectual property contained within the SAIL databank whether wholly or partially (SAIL IP) shall be owned by Swansea University and a non-exclusive royalty free licence is granted to the Customer to use SAIL IP to undertake the project.
Data within the SAIL databank remains the IP of Swansea University whilst IP in the interrogated data is the property of the Customer.","ALL,Yes. To any SAIL dataset & reference data.",,,2021-01-20T17:55:57Z,DEATH_COUNTYANDDISTRICT_CD,,ANNUAL,NOT AVAILABLE,15cf4241-abad-4dcc-95b0-8cd7c02be999,"Deaths of Welsh residents. Approx 32,000 deaths per year.",ALLIANCE > SAIL,2019-03-28T00:00:00Z,770000,Annual District Death Extract,Data Asset,https://raw.githubusercontent.com/HDRUK/schemata/master/schema/dataset/1.1.7/dataset.schema.json,6.0.0
01e41d12-b3dc-4ffc-b30d-4c6dacdb9577,,,,,03fb3b18-4419-44f7-a035-9ddfecfcadfc,,,,,,,,,,,,,,,,,,The COVIDsortium study aims to identify host and pathogen correlates of protection and pathogenesis in SARS-CoV-2 infection. The prospective observational cohort study (n=1000) healthcare workers (HCWs) with serial data/sample collection pre & post COVID.,,,https://covid-consortium.com/application-for-samples/,18-65,,,,OMOP,bartshealth.covid-hcw@nhs.net,LOCAL,,28,bartshealth.covid-hcw@nhs.net,21,,INT,,2020-03-19,,Runny Nose,,DataModel,False,,True,other/xlsx,London,NOT APPLICABLE,e4a94f02-0653-4a1a-8c23-9bdfca34b991,,2021-02-23T17:51:31Z,GB-ENG,"COVID,COVID-19,Coronavirus,Serology,CO-CONNECT,COVIDsortium,SARS-CoV-2,HCW,Health Care Workers,Healthcare Workers,antibody,antibodies",COVIDsortium,en,,03fb3b18-4419-44f7-a035-9ddfecfcadfc,,,,,2021-02-25T17:54:50Z,Runny Nose,,OTHER,SERUM,529f126b-660c-4c31-aeb2-765dac1d9df0,,OTHER > UNIVERSITY COLLEGE LONDON,,,COVIDsortium,Data Asset,https://raw.githubusercontent.com/HDRUK/schemata/master/schema/dataset/1.1.7/dataset.schema.json,1.0.0
,,,,,,,,,,,,,,,,,,,,,,,A complete capture of the SOLUS cardiology information system relating cardiac procedures and ECG reporting.,,,Available locally within Trust Clinical Data Warehouse System and authorised access by Trust staff only.,,,,,,kinga.varnai@ouh.nhs.uk,,,0,,,,,,,,,,DataModel,False,,True,,,Local,0477b06f-cbed-4949-982e-ce248a47ed1a,SOLUS,2021-01-20T13:35:25Z,,,SOLUS,,,0477b06f-cbed-4949-982e-ce248a47ed1a,,,,,2021-01-20T13:35:25Z,,,,,e653b264-3e44-4ed1-a376-86df45db7f72,,ALLIANCE > OXFORD UNIVERSITY HOSPITALS NHS TRUST,,,SOLUS,Data Asset,https://raw.githubusercontent.com/HDRUK/schemata/master/schema/dataset/1.1.7/dataset.schema.json,1.0.0
ab74df9c-06bd-4d84-8c42-fa6c572d36b6,,,,,73d7a4cd-1510-42ec-8cda-2b042381e8a1,,,,,,,,,,ee63af12-bf25-4627-89b8-df2144152044,e2e5cfd1-c5f8-4cf4-9788-99fe1a6cb184,04b1648d-eeb7-4072-8dd2-806c3ae4e20d,,,,,,The dataset contains continuously ascertained record-level information on the care provided to patients who are admitted to hospital with acute coronary syndromes (heart attack).,,,"https://www.hqip.org.uk/national-programmes/accessing-ncapop-data
https://www.nicor.org.uk/for-researchers/data-sharing-application-process/",,,,,,DataSharing@hqip.org.uk,,,0,,,,,,,,"The dataset contains continuously ascertained record-level information on the care provided to patients who are admitted to hospital with acute coronary syndromes (heart attack). Data covers the patient pathway from a call to the emergency services or their self-presentation at an Emergency Department, through diagnosis and treatment at hospital, to the prescription of preventive medications on discharge.",,DataModel,False,,True,,,National Clinical Audit and Patient Outcomes Programme (NCAPOP),04b1648d-eeb7-4072-8dd2-806c3ae4e20d,NCAP - MINAP clinical dataset,2020-01-13T14:54:29Z,GB-GBN,"Audit, NCAP, Cardiac, Myocardial, Ischaemia",National Cardiac Audit Programme - Myocardial Ischaemia National Audit Project (MINAP),en,,04b1648d-eeb7-4072-8dd2-806c3ae4e20d,,,,,2020-04-28T15:08:18Z,,,,,3558f8a1-6d52-4b59-b513-51c068095bc2,,ALLIANCE > HQIP,,,National Cardiac Audit Programme - Myocardial Ischaemia National Audit Project (MINAP),Data Asset,https://raw.githubusercontent.com/HDRUK/schemata/master/schema/dataset/1.1.7/dataset.schema.json,4.0.0
997a5bda-d6f2-46c7-8fe5-990ac4576ff6,,,,,135ba51b-8a01-4624-b3c4-1d6f5b22b357,,,,,,,,,,d4fbac7b-5718-410a-a43f-de27b91acf68,04f22c93-53df-440a-a71a-50d6827450bc,,,,,,,"The NWL COVID19 PLD SITREP linked table is a direct daily feed from NWL providers. The table provides the patient level data related to COVID admissions in hospital since the outbreak of the pandemic, includes bed status/ventilation status etc.",In Progress,1-2 MONTHS,https://imperialcollegehealthpartners.com/discover-now/nwl-covid-data-access/,0-150,,,Not Available,LOCAL,researchers@registerfordiscover.org.uk,"LOCAL,NHS NATIONAL CODES,ODS","NHS Brent CCG
Discover-NOW",1,Joint data controller model across North West London,30,NHS BRENT CCG,int,,2020-04-06,Long Term Conditions Electronic Frailty Index Q-Admissions Patient Segments Risk Segments,Has the patient been diagnosed with COVID-19? 0 = No and 1 = Yes,In Progress,DataModel,False,10MB,True,"Excel,SQL,Tableau,R",NHS Brent CCG; NHS Central London CCG; NHS Ealing CCG; NHS Hammersmith &Fulham CCG; NHS Harrow CCG; NHS Hillingdon CCG; NHS Hounslow CCG; NHS West London CCG,COVID-19,d47a088e-8390-4742-8d7c-8f42becb5e03,NWL COVID19 PLD SITREP,2020-06-12T14:10:33Z,GB,"SITREP,Discover-NOW,Integrated Care,COVID-19,COVID,Pathway,Real World data,Linked longitudinal",North West London COVID-19 Patient Level Situation Report (NWL COVID19 SITREP),en,,04f22c93-53df-440a-a71a-50d6827450bc,In Progress,"Patients in this dataset will be identified by an unique patient key, this can be used to link to other datasets that we have as part of our catalogue as all our datasets has consistent patent keys for patients",,,2021-03-01T10:37:40Z,Diagnosed_with_COVID-19,,MONTHLY,NOT AVAILABLE,ed08c844-343e-44fa-a02d-3ad5ecf25184,Patients with suspected COVID-19,HUB > DISCOVER NOW,2020-05-06T00:00:00Z,3272,North West London COVID-19 Patient Level Situation Report (NWL COVID19 SITREP),Data Asset,https://raw.githubusercontent.com/HDRUK/schemata/master/schema/dataset/1.1.7/dataset.schema.json,3.0.0
2f466a0a-349e-48e7-94ab-4eb528ff6a32,,,,,cc53fbb7-89ee-46af-9398-e26121c3f97a,,,,,,,,,,a450ebf7-7779-48a8-8d08-892a7a650399,2c764139-22a3-4db9-89ee-583fdb9d9396,05716e41-9842-4c07-8ddd-af9f9231e056,,,,,,NHS Screening Services - Bowel Screening Data. The aim of the bowel screening programme is to identify cancer early when treatment is more likely to be successful and also remove precancerous growths.,"Data provision is free from SAIL. Overall project costing depends on the number of people that require access to the SAIL Gateway, the activities that SAIL needs to complete (e.g. loading non-standard datasets), data refreshes, analytical work required, disclosure control process, and special case technological requirements.",2-6 MONTHS,https://saildatabank.com/application-process/,60-74,,,"Koo S, Neilson LJ, Von Wagner C, Rees CJ (2017); The NHS Bowel Cancer Screening Program: current perspectives on strategies for improvement. https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5720037/",LOCAL,SAILDatabank@swansea.ac.uk,LOCAL,Public Health Wales NHS Trust,17,Public Health Wales NHS Trust,6,SAIL Databank,DATE,2018-01-29,2008-10-01,Not Available,Date when the data made available i.e. date of loading,In Progress,DataModel,False,"Will vary significantly depending on linked datasets, release version,  variable selection etc",True,SQL database table,Wales,No Group,faec6028-0b72-4738-a77d-91f6e444c4ac,SBSW,2020-01-13T14:47:26Z,GB,"Bowel,Screening,SAIL",Bowel Screening Wales,en,,05716e41-9842-4c07-8ddd-af9f9231e056,"Background Intellectual property introduced by either party shall remain the property of the introducing party. The parties agree that any improvements or modifications to the introducing party’s intellectual property are non-severable and shall remain the introducing party’s property. Intellectual property contained within the SAIL databank whether wholly or partially (SAIL IP) shall be owned by Swansea University and a non-exclusive royalty free licence is granted to the Customer to use SAIL IP to undertake the project.
Data within the SAIL databank remains the IP of Swansea University whilst IP in the interrogated data is the property of the Customer.",Yes. To any SAIL dataset & reference data.,,,2020-12-04T15:22:15Z,AVAIL_FROM_DT,,BIANNUAL,NOT AVAILABLE,9f29d47e-4e9a-41b8-b7bc-5ef3570294ef,"Invitations and screening test records for men and women who are resident in Wales aged between 60 and 74 years old. Approx 280,000 invitations and 140,000 screening test records per year.",ALLIANCE > SAIL,2018-01-29T00:00:00Z,785000,Bowel Screening Wales,Data Asset,https://raw.githubusercontent.com/HDRUK/schemata/master/schema/dataset/1.1.7/dataset.schema.json,4.0.0
a0e8e013-fc61-466e-a49a-ccc41357898e,,,,,58fba007-a656-4d88-94c0-febaf3131908,,,,,,,,,,97ddd990-f47a-40f5-9178-cbf742e4c613,05eadf79-02a7-4c1f-b1be-93694172a9b3,,,,,,,"The IBD Registry has the promise to bring Patient Reported Outcome Measures (PROMs) to the IBD Hub.  However, these ~58k participants are currently provided de-identified by NHS Digital, and therefore a change in consent model is required to allow linkage",https://bioresource.nihr.ac.uk/using-our-bioresource/industry-researchers/industry-bioresource-usage-costs/,2-6 MONTHS,https://bioresource.nihr.ac.uk/using-our-bioresource,18-85,,,,LOCAL,nbr@bioresource.nihr.ac.uk,LOCAL,IBD Registry Ltd,0,Cambridge University Hospitals NHS Foundation Trust (CUH),,"Data processors are NIHR BioResource staff, others with Letters of Access to CUH and approved members of staff at the data centre (AIMES, https://aimes.uk/)",,,2016-01-13,Not Available,"The IBD Registry has the promise to bring Patient Reported Outcome Measures (PROMs) to the IBD Hub.  However, these ~58k participants are currently provided de-identified by NHS Digital, and therefore a change in consent model is required to allow linkage.",,DataModel,False,,True,text/csv,United Kingdom (https://www.geonames.org/2635167/united-kingdom.html),Not Applicable,05eadf79-02a7-4c1f-b1be-93694172a9b3,IBDRegistry,2020-01-13T15:06:56Z,GB-GBN,"Inflammatory Bowel Disease,IBD",IBD Registry,en,,05eadf79-02a7-4c1f-b1be-93694172a9b3,,,,,2021-02-21T18:51:09Z,,,IRREGULAR,NOT AVAILABLE,a406d06b-350e-4392-ab4e-b1012e422a34,,HUB > GUT REACTION,,,IBD Registry,Data Asset,https://raw.githubusercontent.com/HDRUK/schemata/master/schema/dataset/1.1.7/dataset.schema.json,3.0.0
df977bea-3cf8-4d4b-bce9-1f44c956ef15,,,,,73ef38e5-287b-43c9-9cbf-62187bf4c2c2,,,,,,,,,,16341d43-0e79-4afa-a84f-67db018e449f,0664f988-276e-4268-af43-1986a3101f38,,,,,,,Collection of samples and data across the following diseases: Malignant lymphoma (disorder),Not specified,PLEASE CONTACT THE PUBLISHER USING CONTACT POINT DETAILS PROVIDED,Please contact the publisher using Contact Point details provided,15-150,,,Not Available,,ctc.inca@ucl.ac.uk,,In Progress,0,University College London,,Not Applicable,,,2014-01-01,Not Available,"INCA is a multicentre, randomised, phase II trial comparing IO-R-CVP with Gem-R-CVP in the first line treatment of patients with DLBCL who are not fit for anthracycline-containing chemotherapy. 
132 patients will be randomised to receive either IO-R-CVP or Gem-R-CVP.
Samples collected for trial: 7ml EDTA blood sample taken at baseline; Formalin fixed paraffin embedded tumour block - both sent to HMDS, Leeds.  Blood serum sample (4.9ml)  taken at Baseline (between day -14 pre registration and day 1 pre-treatment), Cycle 1 day 3 (+/- 1 day), Cycle 1 day 8 (+/-1 day) and Cycle 2 day 1 (-1 day) to be sent to Cancer Research UK Manchester Institute, Macclesfield.",Not Available,DataModel,False,In Progress,True,In Progress,England,UKCRC Tissue Directory and Coordination Centre,0664f988-276e-4268-af43-1986a3101f38,GBR-1-188,2020-01-13T17:05:22Z,GB-ENG,"Trial,UKCRC Tissue Directory,INCA,IO-R-CVP,Gem-R-CVP,Malignant lymphoma (disorder)",INCA Trial,en,,0664f988-276e-4268-af43-1986a3101f38,Please contact the publisher using Contact Point details provided,Not Available,,,2021-02-21T16:03:16Z,,,IN PROGRESS,IN PROGRESS,edd55990-a616-4a9c-a4a2-38af136a349b,Biobank samples and data,ALLIANCE > TISSUE DIRECTORY,,,INCA Trial,Data Asset,https://raw.githubusercontent.com/HDRUK/schemata/master/schema/dataset/1.1.7/dataset.schema.json,3.0.0
,,,,,,,,,,,,,,,,,,,,,,,We used a qualitative method to explore the views of stakeholders on asthma and school-based intervention of asthma in Malaysia.,,,Access is managed on a project-by-project basis. Contact the RESPIRE team: https://www.ed.ac.uk/usher/respire/about/projects,7-99,,,,LOCAL,RESPIRE@ed.ac.uk,LOCAL,RESPIRE Collaboration,0,RESPIRE,,RESPIRE,,2021-03-31,2018-04-01,,"We used a qualitative method to explore the views of stakeholders on asthma and school-based intervention of asthma in Malaysia. We involved school staff, healthcare professionals and policymakers in focus groups/interviews to inform the development of Culturally-Tailored school-based for Asthma in Malaysia (CuT-AsthMa) programme. We had 52 participants: 39 school staff, 11 healthcare professionals and two policymakers. The summary of our data is described using a codebook consisting of codes and the description used to analyse the focus groups/interviews. The codebook was developed using open codes, categories (collation of open codes) and themes. We used this codebook to aid in constructing a schema to inform the development of the CuT-AsthMa programme. Other documents include an invitation letter to participants, a set of participant information sheet and consent. The data in this study is to support part of the PhD work at the Usher Institute, the University of Edinburgh. Due to the sensitivity of the data and to protect the confidentiality of the participants involved in this study, the raw data will be deposited in DataVault at the University of Edinburgh.

For further information, see: https://www.ed.ac.uk/usher/respire/phd-studentships/siti-nurkamilla-ramdzan",,DataModel,False,Estimate 50-250GB,True,,Malaysia,BREATHE,0692d86c-1f24-43a4-9508-005d00bd7259,UM_MCPhDA_009a,2020-09-22T09:54:01Z,MY,"RESPIRE, BREATHE, Malaysia culturally-tailored school-based interventions, asthma",CuT-AsthMa: Culturally tailored school-based intervention for asthma in Malaysia,,,0692d86c-1f24-43a4-9508-005d00bd7259,The dataset will be deposited at the University of Edinburgh DataShare and/or Data Vault repositories.,,,,2021-01-20T16:20:36Z,,,,Not Available,009bcb87-05f3-46e6-8866-7e4df698cb19,Paediatric,HUB > BREATHE,,,CuT-AsthMa: Culturally tailored school-based intervention for asthma in Malaysia,Data Asset,https://raw.githubusercontent.com/HDRUK/schemata/master/schema/dataset/1.1.7/dataset.schema.json,0.0.1
a7b874d2-5214-4eb4-85d2-49a5071f6dbc,,,,,709f605f-219f-48b0-a53b-3b8c51083334,,,,,,,,,,b3a10154-a409-491a-92fb-e7fac47ccd91,069c213c-eb04-463e-a300-7614c03cf623,,,,,,,Collection of samples and data across the following diseases: Viral hepatitis type C,Not specified,PLEASE CONTACT THE PUBLISHER USING CONTACT POINT DETAILS PROVIDED,Please contact the publisher using Contact Point details provided,0-150,,,Not Available,,sarah.mcdonald@glasgow.ac.uk,,In Progress,0,University of Glasgow,,Not Applicable,,,2012-01-01,Not Available,"HCV Research UK is a UK-wide consortium established in 2011 to underpin research into hepatitis C (HCV).  This was achieved by establishing a biorepository and clinical research database. The biorepository is housed in the MRC-University of Glasgow Centre for Virus Research, directed by Dr John McLauchlan and managed by Dr Sarah McDonald. Samples have been obtained from around 10,000 patients.
Access to samples and data is governed by a Tissue and Data Access Committee (TDAC). These are reviewed for ethical and scientific merit by TDAC and a decision reached. 
Serum and plasma are obtained from all patients in the cohort. Buffy coats are also collected, and DNA can be extracted when required. Additionally, peripheral blood mononuclear cells (PBMCs) and PAX gene tubes are held for smaller cohorts of patients. The extensive clinical data collected complements the biorepository and allows selection of samples from patients with characteristics of interest.
Sub-cohorts:
-	Serial samples from patients who were treated as part of the NHS England Early Access Program.
-	Yearly samples from cirrhotic patients (beginning 2015)
-	Spontaneous resolvers
-	Small paediatric cohort
Clinical Data
-	Basic demographics including place of birth and ethnicity
-	History of HCV infection including exposure to risk factors and dates
-	Date of diagnosis, date of first attendance at clinic
-	Co-morbidities and co-medications at time of enrolment
-	Liver disease status and how diagnosed
-	Treatment status at enrolment; 
-	Social history including alcohol, cigarettes, cannabis; BMI
-	HCV RNA status, viral load and genotype/subtype
-	Historical data from the patients' notes regarding previous treatment episodes (dates, regimen, viral loads, outcome) and liver biopsies
-	Laboratory data including imaging and fibroscan;
-	New treatment episodes and changes in liver disease status are recorded over time, as are any newly developed co-morbidities.
All data generated by researchers who access our biorepository must be returned into the database. Over time this will include host genetics, full length viral sequences, immunophenotyping and biomarker studies.",Not Available,DataModel,False,In Progress,True,In Progress,Scotland,UKCRC Tissue Directory and Coordination Centre,069c213c-eb04-463e-a300-7614c03cf623,GBR-1-18,2020-01-13T17:05:20Z,GB-SCT,"Research,UKCRC Tissue Directory,HCV,UK,Viral hepatitis type C",HCV Research UK,en,,069c213c-eb04-463e-a300-7614c03cf623,Please contact the publisher using Contact Point details provided,Not Available,,,2021-02-21T15:59:42Z,,,IN PROGRESS,"DNA,PLASMA,SERUM,WHOLE BLOOD",01492322-9b33-41cc-9f51-484024e45878,Biobank samples and data,ALLIANCE > TISSUE DIRECTORY,,,HCV Research UK,Data Asset,https://raw.githubusercontent.com/HDRUK/schemata/master/schema/dataset/1.1.7/dataset.schema.json,3.0.0
,,,bf607b38-bedf-4bda-a3ce-e6b1bb68d1df,,1507fc77-2694-4345-9b70-2fe3c4d9bdb2,,,,,,,,,,06dee089-8c10-4a8b-aa94-7cb699dc3c80,,,,,,,,"Hospital COVID patients 6.01.2020-20.08.2020). Granular severity, ethnicity, co-morbidity.  Serial acuity, physiology, blood biomarkers, treatments, ITU, outcome. Deeply phenotyped, longitudinal.",www.pioneerdatahub.co.uk/data/data-services-costs/,1-2 MONTHS,https://www.pioneerdatahub.co.uk/data/data-request-process/,0-100,,,,OMOP,PIONEER@UHB.NHS.UK,"SNOMED CT,DM+D,LOINC,ICD10","This publication uses data from PIONEER, an ethically approved database and analytical environment (East Midlands Derby Research Ethics 20/EM/0158)",8,University Hospitals Birmingham NHS Foundation Trust,10,NOT APPLICABLE,date,2020-06-30,2020-01-01,None,Date from which the concept was valid,https://web.www.healthdatagateway.org/dataset/0eb789bb-0047-46ac-83ff-631f31e98da0,DataModel,False,10GB,True,SQL,"West Midlands Region, UK",NOT APPLICABLE,c91a5436-4906-4fd4-ab56-cd3f401edf68,P2.0,2020-12-09T16:52:02Z,GB,"COVID,Covid-19,Acuity score,Coronavirus,NEWS2,SEWS,AVPU,age,sex,ethnicity ,physiology,vital signs,biomarkers,d-dimer,troponin,CRP,sepsis,symptoms,outcomes,intensive care,ventilated,do not resuscitate orders,secondary care records,high flow nasal oxygen,treatments,antibiotics,secondary infections,outcomes,discharge,death,length of stay,multimorbidity","OMOP dataset: Hospital COVID patients: severity, acuity, therapies, outcomes",en,,06dee089-8c10-4a8b-aa94-7cb699dc3c80,TBA,None,,,2021-02-25T15:21:12Z,valid_start_date,,STATIC,NOT AVAILABLE,0eb789bb-0047-46ac-83ff-631f31e98da0,Non-outpatient visits to the Queen Elizabeth Hospital Birmingham,HUB > PIONEER,2020-08-20T00:00:00Z,43357,"OMOP dataset: Hospital COVID patients: severity, acuity, therapies, outcomes",Data Asset,https://raw.githubusercontent.com/HDRUK/schemata/master/schema/dataset/1.1.7/dataset.schema.json,2.0.0
,,,,,,,,,,,,,,,,,,,,,,,"A list of coded clinical events emitted from the trust's Millennium EPR. A wide range of events are recorded such as information streamed from vital signs monitoring systems, nursing assessments, and orders for imaging procedures.",,,Available locally within Trust Clinical Data Warehouse System and authorised access by Trust staff only.,,,,,,kinga.varnai@ouh.nhs.uk,,,0,,,,,,,,,,DataModel,False,,True,,,Local,0711cc7e-80d5-4781-a1ab-2637ea176ceb,ClinicalEvents,2021-01-20T13:34:06Z,,,Millennium Clinical Events,,,0711cc7e-80d5-4781-a1ab-2637ea176ceb,,,,,2021-01-20T13:34:06Z,,,,,5f45bcd1-970b-44ba-8ae2-0fb49b85ffa9,,ALLIANCE > OXFORD UNIVERSITY HOSPITALS NHS TRUST,,,Millennium Clinical Events,Data Asset,https://raw.githubusercontent.com/HDRUK/schemata/master/schema/dataset/1.1.7/dataset.schema.json,1.0.0
08cb3023-e689-4056-8280-c154181b5789,,,,,11682655-1985-42e1-8b4a-a4f7dbd359c3,,,,,,,,,,790b4ea5-3da0-4f14-a93b-63b25e2bd488,50feb9f3-3be8-4690-913b-bd462d27d3db,0715a950-3999-46d8-a646-6496866638a1,,,,,,The PROFILE study is a longitudinal observational study of patients with Idiopathic Pulmonary Fibrosis and Nonspecific Interstitial Pneumonitis. Patients were recruited to the study within 6 months of diagnosis and followed up for three years.,"Data provision is free from SAIL. Overall project costing depends on the number of people that require access to the SAIL Gateway, the activities that SAIL needs to complete (e.g. loading non-standard datasets), data refreshes, analytical work required, disclosure control process, and special case technological requirements",Please see: https://saildatabank.com/application-process/,https://saildatabank.com/application-process/,30-89,,,"Jenkins et al. 2015. Longitudinal change in collagen degradation biomarkers in idiopathic pulmonary fibrosis: an analysis from the prospective, multicentre PROFILE study. https://doi.org/10.1016/S2213-2600(15)00048-X",LOCAL,breathe.saildatabank@swansea.ac.uk,"LOCAL,READ,NHS NATIONAL CODES",The PROFILE (Central England) cohort was generated at The Nottingham University NIHR respiratory Biomedical Research Unit with funding from a Medical Research Council (MRC MICA award G0901226).,0,BREATHE,,BREATHE,,2017-10-05,2010-07-26,Not Available,"https://clinicaltrials.gov/ct2/show/NCT01134822

The PROFILE study is a longitudinal observational study of patients with Idiopathic Pulmonary Fibrosis and Non Specific Interstitial Pneumonitis. Patients were recruited to the study within 6 months of diagnosis and followed up for three years with physiological, biological, genetic and quality of life assessments assessments at various intervals over these three years. The aim of this study was to understand the natural history of fibrotic lung disease and identify factors that would be able to predict the heterogenous disease course amongst these patients.",In Progress,DataModel,False,10GB,True,CSV,England,NOT APPLICABLE,0715a950-3999-46d8-a646-6496866638a1,PROFILE,2020-01-13T15:48:21Z,GB,"Clinical,Lung,Idiopathic Pulmonary Fibrosis,Observation,BREATHE",Prospective Observation of Fibrosis in the Lung Clinical Endpoints,en,,0715a950-3999-46d8-a646-6496866638a1,Available upon request,At the moment there are no other linked datasets but there is the possibility to link to other datasets via NHS Digital etc.,,,2021-03-01T18:18:43Z,,,STATIC,Available,bb8de9d2-cc38-4c40-b104-ffd167f64f76,Idiopathic Pulmonary Fibrosis Participants in a Study (participants aged between 32-88),HUB > BREATHE,2017-10-05T00:00:00Z,330,Prospective Observation of Fibrosis in the Lung Clinical Endpoints,Data Asset,https://raw.githubusercontent.com/HDRUK/schemata/master/schema/dataset/1.1.7/dataset.schema.json,4.0.0
,,,,,,,,,,,,,,,,,,,,,,,"Whole exome sequencing (WES) is available for ~50,000 UK Biobank participants. Exomes were captured with the IDT xGen Exome Research Panel v1.0 including supplemental probes. The basic design targets 39Mbp of the human genome (19,396 genes). Multiplexed samples were sequenced with dual-indexed 75x75bp paired-end reads on the Illumina NovaSeq 6000 platform using S2 flow cells. In each sample and among targeted bases, coverage exceeds 20X at 94.6% of sites on average. More information on WES can be found here http://biobank.ndph.ox.ac.uk/showcase/label.cgi?id=170",https://www.ukbiobank.ac.uk/enable-your-research/apply-for-access,,https://www.ukbiobank.ac.uk/enable-your-research/apply-for-access,,,,,,access@ukbiobank.ac.uk,,,0,UK Biobank,,UK Biobank,,,,,,,DataModel,False,,True,,Great Britain,,07b82dd5-adc3-42c5-8a60-914042b5bc40,,2021-01-15T15:20:56Z,GB-GBN,Exome sequencing,Exome sequencing,en,,07b82dd5-adc3-42c5-8a60-914042b5bc40,,,,,2021-01-15T15:18:24Z,,,IRREGULAR,,2ddf0659-f05a-4f1c-b558-63a96e5b49f7,,UK Biobank,2020-10-15T00:00:00Z,,Exome sequencing,Data Asset,https://raw.githubusercontent.com/HDRUK/schemata/master/schema/dataset/1.1.7/dataset.schema.json,0.0.1
